Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders 
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,STOCK,1,1,1,Part_SM_TED_Grip_02,,
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,STOCK,1,1,1,Part_SM_TED_Grip_03,,
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,STOCK,1,1,1,Part_SM_TED_Grip_04,,
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,STOCK,1,1,1,Part_SM_TED_Grip_05,,
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,ELEMENTAL,1,1,5,Part_SM_TED_Ele_Normal,,"Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison, Part_SM_TED_TypeMod_03_Hydra"
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,ELEMENTAL,1,1,0.1,Part_SM_TED_Ele_Cryo,,"Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,ELEMENTAL,1,1,1,Part_SM_TED_Ele_DarkMagic,,"Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison, Part_SM_TED_TypeMod_03_Hydra"
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,ELEMENTAL,1,1,0.1,Part_SM_TED_Ele_Fire,,"Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,ELEMENTAL,1,1,0.1,Part_SM_TED_Ele_Poison,,"Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning"
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,ELEMENTAL,1,1,0.1,Part_SM_TED_Ele_Shock,,"Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,03/Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_03_Rare,MATERIAL,1,1,1,Part_SM_TED_Material_03_Rare,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BODY,1,1,1,Part_SM_TED_Body,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BODY ACCESSORY,3,3,1,Part_SM_TED_Body_A,Part_SM_TED_Body,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BODY ACCESSORY,3,3,1,Part_SM_TED_Body_B,Part_SM_TED_Body,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BODY ACCESSORY,3,3,1,Part_SM_TED_Body_C,Part_SM_TED_Body,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,1,Part_SM_TED_Barrel_01,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,1,Part_SM_TED_Barrel_02,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,1,Part_SM_TED_Barrel_03,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,0.7,Part_SM_TED_Barrel_Magic_Lightning,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,0.7,Part_SM_TED_Barrel_Magic_Cryo,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,0.7,Part_SM_TED_Barrel_Magic_Dark,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,0.7,Part_SM_TED_Barrel_Magic_Fire,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL,1,1,0.7,Part_SM_TED_Barrel_Magic_Poison,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_01_A,,"Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_01_B,,"Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_01_C,,"Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_02_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_02_B,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_02_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_03_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_03_B,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_03_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Cryo_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Cryo_B_Zeus,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Cryo_B_MIRV, Part_SM_TED_Barrel_Cryo_B_Shooting, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Cryo_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Dark_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Dark_B_Zeus,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Dark_B_MIRV, Part_SM_TED_Barrel_Dark_B_Shooting, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Dark_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Fire_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Fire_B_Zeus,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Fire_B_MIRV, Part_SM_TED_Barrel_Fire_B_Shooting, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Fire_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Lightning_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Lightning_B_Zeus,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Lightning_B_MIRV, Part_SM_TED_Barrel_Lightning_B_Shoot, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Lightning_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Poison_A,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Poison_B_Zeus,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Poison_B_MIRV, Part_SM_TED_Barrel_Poison_B_Shooting"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Poison_C,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Cryo_B_Shooting,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Cryo_B_MIRV, Part_SM_TED_Barrel_Cryo_B_Zeus, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Dark_B_Shooting,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Dark_B_MIRV, Part_SM_TED_Barrel_Dark_B_Zeus, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Fire_B_Shooting,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Fire_B_MIRV, Part_SM_TED_Barrel_Fire_B_Zeus, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Lightning_B_Shoot,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Lightning_B_MIRV, Part_SM_TED_Barrel_Lightning_B_Zeus, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Poison_B_Shooting,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Poison_B_MIRV, Part_SM_TED_Barrel_Poison_B_Zeus"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Poison_B_MIRV,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Poison_B_Shooting, Part_SM_TED_Barrel_Poison_B_Zeus"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Lightning_B_MIRV,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Lightning_B_Shoot, Part_SM_TED_Barrel_Lightning_B_Zeus, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Fire_B_MIRV,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Fire_B_Shooting, Part_SM_TED_Barrel_Fire_B_Zeus, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Dark_B_MIRV,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Dark_B_Shooting, Part_SM_TED_Barrel_Dark_B_Zeus, Part_SM_TED_Barrel_Magic_Cryo, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,BARREL 2,2,3,1,Part_SM_TED_Barrel_Cryo_B_MIRV,,"Part_SM_TED_Barrel_01, Part_SM_TED_Barrel_02, Part_SM_TED_Barrel_03, Part_SM_TED_Barrel_Cryo_B_Shooting, Part_SM_TED_Barrel_Cryo_B_Zeus, Part_SM_TED_Barrel_Magic_Dark, Part_SM_TED_Barrel_Magic_Fire, Part_SM_TED_Barrel_Magic_Lightning, Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,SCOPE,1,1,1,Part_SM_TED_Scope_04,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,SCOPE,1,1,1,Part_SM_TED_Scope_01,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,SCOPE,1,1,1,Part_SM_TED_Scope_02,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,SCOPE,1,1,1,Part_SM_TED_Scope_03,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,MOD TYPE,1,1,1,Part_SM_TED_TypeMod_02_Homing,,"Part_SM_TED_Barrel_01_B, Part_SM_TED_Barrel_02_B, Part_SM_TED_Barrel_Cryo_B_Zeus, Part_SM_TED_Barrel_Dark_B_Zeus, Part_SM_TED_Barrel_Fire_B_Zeus, Part_SM_TED_Barrel_Lightning_B_Zeus, Part_SM_TED_Barrel_Poison_B_Zeus"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,MOD TYPE,1,1,1,Part_SM_TED_TypeMod_03_Hydra,,Part_SM_TED_Barrel_Magic_Dark
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,MOD TYPE,1,1,1,Part_SM_TED_TypeMod_01_Lob,,"Part_SM_TED_Barrel_02_B, Part_SM_TED_Barrel_Cryo_B_Shooting, Part_SM_TED_Barrel_Dark_B_Shooting, Part_SM_TED_Barrel_Fire_B_Shooting, Part_SM_TED_Barrel_Lightning_B_Shoot, Part_SM_TED_Barrel_Poison_B_Shooting"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,MOD TYPE,1,1,1,Part_SM_TED_TypeMod_04_Bounce,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,MOD TYPE,1,1,1,Part_SM_TED_TypeMod_02_Homing_NoTrail,Part_SM_TED_Barrel_02_B,"Part_SM_TED_Barrel_01_B, Part_SM_TED_Barrel_Cryo_B_Zeus, Part_SM_TED_Barrel_Dark_B_Zeus, Part_SM_TED_Barrel_Fire_B_Zeus, Part_SM_TED_Barrel_Lightning_B_Zeus, Part_SM_TED_Barrel_Poison_B_Zeus"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,FOREGRIP,1,1,1,Part_SM_TED_Foregrip_01,,
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,FOREGRIP,1,1,1,Part_SM_TED_Foregrip_02,,
